profileName,beerId,beerName,beerABV,beerStyle,reviewSentence,appearanceRate,aromaRate,palateRate,tasteRate,appearance,aroma,palate,taste
firkindave,7438,Alpha Klaus Christmas (Xmas) Porter,6.0,American Porter,a touch of granny smith apple flavor slight hint of caramel overtaken by roasted coffee bean chocolate malt,5.0,4.0,4.5,5.0,0,1.0,0,1
firkindave,7438,Alpha Klaus Christmas (Xmas) Porter,6.0,American Porter,then the surpise,5.0,4.0,4.5,5.0,0,0.0,0,0
firkindave,7438,Alpha Klaus Christmas (Xmas) Porter,6.0,American Porter,the finish dropped off to a light dry hop which forced me to do the whole experience over,5.0,4.0,4.5,5.0,0,0.0,0,1
firkindave,7438,Alpha Klaus Christmas (Xmas) Porter,6.0,American Porter,sampled at 40 degrees and 65 degrees the more toward room temp it got the bigger the greenapple carmelcoffee roast got,5.0,4.0,4.5,5.0,0,0.0,0,0
firkindave,7438,Alpha Klaus Christmas (Xmas) Porter,6.0,American Porter,soft light brown head very dark in color an exceptional beer,5.0,4.0,4.5,5.0,1,0.0,0,0
firkindave,7438,Alpha Klaus Christmas (Xmas) Porter,6.0,American Porter,the porter base was well chosen,5.0,4.0,4.5,5.0,0,0.0,0,0
foamee,231,Gritty McDuff's Best Bitter,5.0,English Bitter,after spending time in london this year i found the grittys bitter to be a very good example of a true british ale,3.0,2.5,3.0,3.5,0,0.0,0,0
foamee,231,Gritty McDuff's Best Bitter,5.0,English Bitter,the fact that it had liitle carbonation would make it like a hand pulled pint,3.0,2.5,3.0,3.5,1,0.0,1,0
foamee,231,Gritty McDuff's Best Bitter,5.0,English Bitter,the subtle flavors gave way to a typical finish,3.0,2.5,3.0,3.5,0,0.0,0,1
foamee,231,Gritty McDuff's Best Bitter,5.0,English Bitter,its different than other american beers but that doesnt mean you shouldnt try it,3.0,2.5,3.0,3.5,0,0.0,0,0
foamee,3369,Clipper City Winter Ale,7.0,Winter Warmer,this is one of my favorite beers,4.5,4.0,4.5,5.0,0,0.0,0,0
foamee,3369,Clipper City Winter Ale,7.0,Winter Warmer,its a robust ipa dark and heavy looking,4.5,4.0,4.5,5.0,1,0.0,0,0
foamee,3369,Clipper City Winter Ale,7.0,Winter Warmer,when held to the light its a warm red,4.5,4.0,4.5,5.0,1,0.0,0,0
foamee,3369,Clipper City Winter Ale,7.0,Winter Warmer,it tastes a bit malty fruity quite complex,4.5,4.0,4.5,5.0,0,0.0,0,1
foamee,3369,Clipper City Winter Ale,7.0,Winter Warmer,as it is bottle conditioned it tastes quite a bit different than the draft version and keeps getting better,4.5,4.0,4.5,5.0,0,0.0,0,0
foamee,3369,Clipper City Winter Ale,7.0,Winter Warmer,there is a little warmth in the mouth due to the alcohol so its not an easy beer to pound down,4.5,4.0,4.5,5.0,0,0.0,0,0
foamee,3369,Clipper City Winter Ale,7.0,Winter Warmer,better to savor every sip,4.5,4.0,4.5,5.0,0,0.0,0,0
foamee,35207,Smuttynose Hanami Ale,,Fruit / Vegetable Beer,mine was a cloudy amber color,3.0,2.5,3.0,3.5,1,0.0,0,0
foamee,35207,Smuttynose Hanami Ale,,Fruit / Vegetable Beer,it poured with a modest head and had some lacing,3.0,2.5,3.0,3.5,1,0.0,0,0
foamee,35207,Smuttynose Hanami Ale,,Fruit / Vegetable Beer,at first it semed very sour but less so throughout,3.0,2.5,3.0,3.5,0,0.0,0,1
foamee,35207,Smuttynose Hanami Ale,,Fruit / Vegetable Beer,it did seem fairly carbonated and the finish was a sour bitter,3.0,2.5,3.0,3.5,1,0.0,1,1
foamee,35207,Smuttynose Hanami Ale,,Fruit / Vegetable Beer,it was interesting but not compelling,3.0,2.5,3.0,3.5,0,0.0,0,0
foamee,35207,Smuttynose Hanami Ale,,Fruit / Vegetable Beer,one was enough,3.0,2.5,3.0,3.5,0,0.0,0,0
foamee,37997,Copper Flask,5.95,American Amber / Red Lager,my bottle makes no mention of city brewing but says its made by naked lion in wisconsin,4.0,4.0,4.5,4.5,0,0.0,0,0
foamee,37997,Copper Flask,5.95,American Amber / Red Lager,the backside label says that it is an ale,4.0,4.0,4.5,4.5,0,0.0,0,0
foamee,37997,Copper Flask,5.95,American Amber / Red Lager,other than that i agree with the other reviewers a deep amber color with both an aroma and taste of sour mash,4.0,4.0,4.5,4.5,1,1.0,0,1
foamee,37997,Copper Flask,5.95,American Amber / Red Lager,its different but very good,4.0,4.0,4.5,4.5,0,0.0,0,0
foamee,37997,Copper Flask,5.95,American Amber / Red Lager,the mouthfeel has an alcohol warmth and it finishes similar to a belgian,4.0,4.0,4.5,4.5,0,0.0,1,0
foamee,40882,Miller Lite Wheat,,American Pale Wheat Ale,although this had a very attractive cloudy pour this is still miller lite,4.5,3.0,2.0,2.0,1,0.0,0,0
foamee,40882,Miller Lite Wheat,,American Pale Wheat Ale,being cloudy i expected some sediment in the bottle,4.5,3.0,2.0,2.0,1,0.0,0,0
foamee,40882,Miller Lite Wheat,,American Pale Wheat Ale,there was none,4.5,3.0,2.0,2.0,0,0.0,0,0
foamee,40882,Miller Lite Wheat,,American Pale Wheat Ale,the label says it has a hint of citrus,4.5,3.0,2.0,2.0,0,0.0,0,0
foamee,40882,Miller Lite Wheat,,American Pale Wheat Ale,it had a thin and watery mouthfeel and reminded me of a shandy,4.5,3.0,2.0,2.0,0,0.0,1,0
foamee,40882,Miller Lite Wheat,,American Pale Wheat Ale,or maybe just a lemon soda,4.5,3.0,2.0,2.0,0,0.0,0,0
francisweizen,148,Brooklyn Lager,5.2,American Amber / Red Lager,this is a pretty good bear,4.0,4.0,4.0,3.0,0,0.0,0,0
francisweizen,148,Brooklyn Lager,5.2,American Amber / Red Lager,i got it in a six pack in a variety case of brooklyn beersa good purchase and one that i would suggest to all of you who are unfamiliar with this breweries excellent line of beersnot that i am partial to it or anything considering i am from brooklyn originally,4.0,4.0,4.0,3.0,0,0.0,0,0
francisweizen,148,Brooklyn Lager,5.2,American Amber / Red Lager,anyway this purs a darkish amber colour which is not that different from a boston lager,4.0,4.0,4.0,3.0,1,0.0,0,0
francisweizen,148,Brooklyn Lager,5.2,American Amber / Red Lager,it also smells like a boston lager and features the same head imo,4.0,4.0,4.0,3.0,0,1.0,0,0
francisweizen,148,Brooklyn Lager,5.2,American Amber / Red Lager,basically this tases like boston lager as well but with a bigger mouthfeel,4.0,4.0,4.0,3.0,0,0.0,1,1
francisweizen,148,Brooklyn Lager,5.2,American Amber / Red Lager,the only downside to this beer is the aftertaste which is a little too harsh for me to handleat least for this style,4.0,4.0,4.0,3.0,0,0.0,0,1
francisweizen,148,Brooklyn Lager,5.2,American Amber / Red Lager,in a pale ale i look for a more hoppy harsh finish,4.0,4.0,4.0,3.0,0,0.0,0,0
francisweizen,148,Brooklyn Lager,5.2,American Amber / Red Lager,either way a nice beer and good to have in the fridge at all times,4.0,4.0,4.0,3.0,0,0.0,0,0
francisweizen,655,Rebel,4.4,Czech Pilsener,a pretty average lager but at 99cents for a 16,3.0,3.0,3.0,3.0,0,0.0,0,0
francisweizen,655,Rebel,4.4,Czech Pilsener,9 ounce bottle what do you expect this was very drinkable and light on the palate,3.0,3.0,3.0,3.0,0,0.0,0,0
francisweizen,655,Rebel,4.4,Czech Pilsener,it poured a very light almost clear golden colour with a small head that dissipated rapidly,3.0,3.0,3.0,3.0,1,0.0,0,0
francisweizen,655,Rebel,4.4,Czech Pilsener,this smelled and tasted pretty average in my opinion not that great for a czech lager beer and no where near as good as the excellent czechvar,3.0,3.0,3.0,3.0,0,1.0,0,1
francisweizen,655,Rebel,4.4,Czech Pilsener,the mouthfeel was very watery on this beer and the taste was pretty light,3.0,3.0,3.0,3.0,0,0.0,1,0
francisweizen,655,Rebel,4.4,Czech Pilsener,still it is quite a value and it is a very drinkable beer,3.0,3.0,3.0,3.0,0,0.0,0,0
francisweizen,655,Rebel,4.4,Czech Pilsener,nice on a hot day,3.0,3.0,3.0,3.0,0,0.0,0,0
francisweizen,1193,Samuel Adams Boston Ale (Stock Ale),4.94,American Pale Ale (APA),this was an above average beer in my opinion,4.0,4.0,4.0,4.0,0,0.0,0,0
francisweizen,1193,Samuel Adams Boston Ale (Stock Ale),4.94,American Pale Ale (APA),i am not a big fan of boston lager but i am a fan of this boston beer co,4.0,4.0,4.0,4.0,0,0.0,0,0
francisweizen,1193,Samuel Adams Boston Ale (Stock Ale),4.94,American Pale Ale (APA),offering boston alestock ale this beer poured a wonderful copper colour with some orange highlights,4.0,4.0,4.0,4.0,1,0.0,0,0
francisweizen,1193,Samuel Adams Boston Ale (Stock Ale),4.94,American Pale Ale (APA),the head on this beer was quite large and remained so for a while,4.0,4.0,4.0,4.0,1,0.0,0,0
francisweizen,1193,Samuel Adams Boston Ale (Stock Ale),4.94,American Pale Ale (APA),the overall head retention and appearance of this beer was magnificent,4.0,4.0,4.0,4.0,1,0.0,0,0
francisweizen,1193,Samuel Adams Boston Ale (Stock Ale),4.94,American Pale Ale (APA),this beer had a great aroma a nice silky mouthfeel and a great flavour,4.0,4.0,4.0,4.0,0,1.0,1,1
francisweizen,1193,Samuel Adams Boston Ale (Stock Ale),4.94,American Pale Ale (APA),this has to be one of sam adams most drinkable beers everything is done right here,4.0,4.0,4.0,4.0,0,0.0,0,0
francisweizen,1193,Samuel Adams Boston Ale (Stock Ale),4.94,American Pale Ale (APA),this beer is not exceptional but it is everything that an ale should be,4.0,4.0,4.0,4.0,0,0.0,0,0
francisweizen,1212,Blue Moon Belgian White,5.4,Witbier,a pretty great beer and it is brewed by coors who would have thunk it this belgian style white ale pours a cloudy goldenorange colour and has a very nice zesty lemon aroma,3.5,3.5,3.5,3.0,1,1.0,0,0
francisweizen,1212,Blue Moon Belgian White,5.4,Witbier,this tasted very good but it is not the best example of this stlye,3.5,3.5,3.5,3.0,0,0.0,0,1
francisweizen,1212,Blue Moon Belgian White,5.4,Witbier,still it has a nice light mouth feel and a very zesty flavour like a white ale or hefeweizen should and it is a quite drinkable brew,3.5,3.5,3.5,3.0,0,0.0,1,1
francisweizen,6715,Budweiser Budvar,5.0,Czech Pilsener,a pretty excellent czech lager beautiful golden colour and a nice head on this puppy a great beer to just drink it is great on its own and also complements most foods quite well,4.0,4.0,4.0,4.5,1,0.0,0,0
francisweizen,6715,Budweiser Budvar,5.0,Czech Pilsener,this beer has a nice mouthfeel and aroma and it tastes just like a lager should,4.0,4.0,4.0,4.5,0,1.0,1,1
francisweizen,6715,Budweiser Budvar,5.0,Czech Pilsener,perhaps one of the most drinkable beers that i have ever encountered not as good as the hype suggest but damn good none the less,4.0,4.0,4.0,4.5,0,0.0,0,0
frank4sail,19,Mackeson Triple XXX Stout,,Milk / Sweet Stout,12 oz bottle hints of hersheys bitter sweet chocolate bar,4.5,4.5,4.0,3.5,0,0.0,0,0
frank4sail,19,Mackeson Triple XXX Stout,,Milk / Sweet Stout,great beer for the winter months,4.5,4.5,4.0,3.5,0,0.0,0,0
frank4sail,19,Mackeson Triple XXX Stout,,Milk / Sweet Stout,not an everyday beer for me,4.5,4.5,4.0,3.5,0,0.0,0,0
frank4sail,19,Mackeson Triple XXX Stout,,Milk / Sweet Stout,but an above average stout,4.5,4.5,4.0,3.5,0,0.0,0,0
frank4sail,31,Blanche De Chambly,5.0,Witbier,wow head like a fluffy white cloud sticks to your lips like marshmellow fluff,5.0,4.5,5.0,4.5,1,0.0,0,0
frank4sail,31,Blanche De Chambly,5.0,Witbier,bubbles engulf your tongue as the brew wantingly slides down,5.0,4.5,5.0,4.5,1,0.0,0,0
frank4sail,31,Blanche De Chambly,5.0,Witbier,awesome white beer,5.0,4.5,5.0,4.5,1,0.0,0,0
frank4sail,31,Blanche De Chambly,5.0,Witbier,the wife loves it who never likes my beer,5.0,4.5,5.0,4.5,0,0.0,0,0
frank4sail,31,Blanche De Chambly,5.0,Witbier,it is the champagne of beers,5.0,4.5,5.0,4.5,0,0.0,0,0
frank4sail,31,Blanche De Chambly,5.0,Witbier,5 abv,5.0,4.5,5.0,4.5,0,0.0,0,0
frank4sail,102,Samuel Adams Octoberfest,,Märzen / Oktoberfest,12 oz,3.5,3.0,3.0,2.5,0,0.0,0,0
frank4sail,102,Samuel Adams Octoberfest,,Märzen / Oktoberfest,bottle,3.5,3.0,3.0,2.5,0,0.0,0,0
frank4sail,102,Samuel Adams Octoberfest,,Märzen / Oktoberfest,malty slight hint of cardboard oxidation below average for the style,3.5,3.0,3.0,2.5,0,1.0,1,1
frank4sail,102,Samuel Adams Octoberfest,,Märzen / Oktoberfest,decent mouthfeel but nothing there of any positive taste,3.5,3.0,3.0,2.5,0,0.0,1,1
frank4sail,102,Samuel Adams Octoberfest,,Märzen / Oktoberfest,not one of sams best,3.5,3.0,3.0,2.5,0,0.0,0,0
frank4sail,102,Samuel Adams Octoberfest,,Märzen / Oktoberfest,im now sorry i got a case of this stuff,3.5,3.0,3.0,2.5,0,0.0,0,0
frank4sail,102,Samuel Adams Octoberfest,,Märzen / Oktoberfest,it looks alot better than it tasted,3.5,3.0,3.0,2.5,0,0.0,0,0
frank4sail,449,Stella Artois,5.0,Euro Pale Lager,2 oz,4.0,3.5,3.5,4.0,0,0.0,0,0
frank4sail,449,Stella Artois,5.0,Euro Pale Lager,bottle,4.0,3.5,3.5,4.0,0,0.0,0,0
frank4sail,449,Stella Artois,5.0,Euro Pale Lager,it is what you wanted beer to taste like when you were 16 if i had taste when i was 16 years old,4.0,3.5,3.5,4.0,0,0.0,0,0
frank4sail,449,Stella Artois,5.0,Euro Pale Lager,quite drinkable great with pizza or burgers,4.0,3.5,3.5,4.0,0,0.0,0,0
frank4sail,449,Stella Artois,5.0,Euro Pale Lager,but nothing special jumps out enough to make a huge impact on your tougue,4.0,3.5,3.5,4.0,0,0.0,1,0
frank4sail,449,Stella Artois,5.0,Euro Pale Lager,but a solid choice in a limited bar,4.0,3.5,3.5,4.0,0,0.0,0,0
frank4sail,1351,Yuengling Traditional Lager,,American Amber / Red Lager,a staple of mine,4.5,3.5,4.0,4.0,0,0.0,0,0
frank4sail,1351,Yuengling Traditional Lager,,American Amber / Red Lager,affordable and crafted for the masses,4.5,3.5,4.0,4.0,0,0.0,0,0
frank4sail,1351,Yuengling Traditional Lager,,American Amber / Red Lager,beautiful bright amber color,4.5,3.5,4.0,4.0,1,0.0,0,0
frank4sail,1351,Yuengling Traditional Lager,,American Amber / Red Lager,not much nose good head retention smooth malty feel with a neutral aftertaste,4.5,3.5,4.0,4.0,1,1.0,0,1
frank4sail,1351,Yuengling Traditional Lager,,American Amber / Red Lager,this is out tap beer at the shore very drinkable sea isle nj,4.5,3.5,4.0,4.0,0,0.0,0,0
frank4sail,1351,Yuengling Traditional Lager,,American Amber / Red Lager,it is the only beer we my entire family can agree on,4.5,3.5,4.0,4.0,0,0.0,0,0
frank4sail,1351,Yuengling Traditional Lager,,American Amber / Red Lager,and have i said its a great value,4.5,3.5,4.0,4.0,0,0.0,0,0
franklinpcombs,92,Arrogant Bastard Ale,,American Strong Ale,this brew pours a beautiful deep reddish brown with a thick tan head,5.0,4.0,4.5,4.5,1,0.0,0,0
franklinpcombs,92,Arrogant Bastard Ale,,American Strong Ale,it leaves a nice thick lace which remains at the top of the glass by the end of the pint,5.0,4.0,4.5,4.5,1,0.0,0,0
franklinpcombs,92,Arrogant Bastard Ale,,American Strong Ale,the smell is immediately fruity mostly pineapple with just a hint of hops and malt to complement and a strong undertone of pure alcohol,5.0,4.0,4.5,4.5,0,1.0,0,0
franklinpcombs,92,Arrogant Bastard Ale,,American Strong Ale,the smell i soon learned was no indication of what the taste was to be,5.0,4.0,4.5,4.5,0,1.0,0,1
franklinpcombs,92,Arrogant Bastard Ale,,American Strong Ale,the first sip was wonderfully smooth with a smaller yet fitting amount of carbonation,5.0,4.0,4.5,4.5,0,0.0,1,1
franklinpcombs,92,Arrogant Bastard Ale,,American Strong Ale,the first taste sensation was a sharp alcoholic bitter which although hoppy seemed to include something more which i find myself unable to pinpoint,5.0,4.0,4.5,4.5,0,0.0,0,1
franklinpcombs,92,Arrogant Bastard Ale,,American Strong Ale,the bitter immediately reaches a high point and there it plateaus remaining for a long time while more subtle flavors begin to appear,5.0,4.0,4.5,4.5,0,0.0,0,1
franklinpcombs,92,Arrogant Bastard Ale,,American Strong Ale,a burnt earthy flavor lingers behind the bitterness while a general hint of fruityness makes itself apparent,5.0,4.0,4.5,4.5,0,0.0,0,1
franklinpcombs,92,Arrogant Bastard Ale,,American Strong Ale,as the pint progresses the bitter simply refuses to abate and after finishing this glass i think i could rightly call myself an arrogant bastard,5.0,4.0,4.5,4.5,0,0.0,0,1
franklinpcombs,287,Summer Ale,,American Pale Ale (APA),this is a great ale for a hot summer afternoon,3.5,2.5,4.0,3.0,0,0.0,0,0
franklinpcombs,287,Summer Ale,,American Pale Ale (APA),the color is a light orangish yellow and quite clear,3.5,2.5,4.0,3.0,1,0.0,0,0
franklinpcombs,287,Summer Ale,,American Pale Ale (APA),the head consists of large white bubbles which rapidly dissipate into nothing more than a thin ring of lace,3.5,2.5,4.0,3.0,1,0.0,0,0
franklinpcombs,287,Summer Ale,,American Pale Ale (APA),smell is minimal with barely noticable hints of hops and malt,3.5,2.5,4.0,3.0,0,1.0,0,0
franklinpcombs,287,Summer Ale,,American Pale Ale (APA),drinken cold this beer has a very good smooth mouthfeel with a pleasant amount of carbonation gracing the tongue,3.5,2.5,4.0,3.0,0,0.0,1,1
franklinpcombs,287,Summer Ale,,American Pale Ale (APA),taste was nothing special just mild malt flavor with subtle undertones of hops which stick around for a mild aftertaste,3.5,2.5,4.0,3.0,0,0.0,0,1
franklinpcombs,287,Summer Ale,,American Pale Ale (APA),all in all a very nice light ale for a warm night,3.5,2.5,4.0,3.0,0,0.0,0,0
franklinpcombs,436,Amstel Light,,Light Lager,this beer is the perfect example of pedestrian swill,2.0,2.0,2.5,2.0,0,0.0,0,0
franklinpcombs,436,Amstel Light,,Light Lager,i have been drinking various ipas and stronger ales lately,2.0,2.0,2.5,2.0,0,0.0,0,0
franklinpcombs,436,Amstel Light,,Light Lager,i had an arrogant bastard the night before drinking this and i happened to enjoy it very much,2.0,2.0,2.5,2.0,0,0.0,0,0
franklinpcombs,436,Amstel Light,,Light Lager,the only way to describe this beer is as follows someone slipped me this beer and by the time i realized it wasnt really bad seltzer water i was finished with it,2.0,2.0,2.5,2.0,0,0.0,0,0
franklinpcombs,436,Amstel Light,,Light Lager,it pours with all the characteristics of ginger ale with heavy carboatoin a largebubbled head and no lace,2.0,2.0,2.5,2.0,1,0.0,0,0
franklinpcombs,436,Amstel Light,,Light Lager,the color was yellow nothing else,2.0,2.0,2.5,2.0,1,0.0,0,0
franklinpcombs,436,Amstel Light,,Light Lager,no smell no taste besides the worn inside of an aluminum can,2.0,2.0,2.5,2.0,0,1.0,0,1
franklinpcombs,436,Amstel Light,,Light Lager,not much pleasing about this beer but i suppose if youre on a budget,2.0,2.0,2.5,2.0,0,0.0,0,1
franklinpcombs,436,Amstel Light,,Light Lager,well i wouldnt even reccomend it for that situation,2.0,2.0,2.5,2.0,0,0.0,0,0
franklinpcombs,436,Amstel Light,,Light Lager,at least its still alcoholic,2.0,2.0,2.5,2.0,0,0.0,0,0
franklinpcombs,914,Saranac Pale Ale,,English Pale Ale,this ale has a beautiful reddish golden color and a wonderfully foamy head,3.5,4.0,4.5,4.0,1,0.0,0,0
franklinpcombs,914,Saranac Pale Ale,,English Pale Ale,the head recedes slowly into a single layer leaving a very thick lace around the glass,3.5,4.0,4.5,4.0,1,0.0,0,0
franklinpcombs,914,Saranac Pale Ale,,English Pale Ale,i was hit with the aroma of hops on first smell along with a crisp citrus rind smell and a touch of yeast,3.5,4.0,4.5,4.0,0,1.0,0,0
franklinpcombs,914,Saranac Pale Ale,,English Pale Ale,the mouthfeel is light and slightly carbonated and quite pleasant to have in ones mouth,3.5,4.0,4.5,4.0,0,0.0,1,0
